Video ID,Title,Upload Date,Video Type,Duration,Duration in s,View Count,Like Count,Comment Count
Lu0KdDLqj3Q,Emperor Lemon's Summer Bummer (Part 1),2018-05-26,Long Form,1H12M10S,4330,129327,5287,1751
-_7CZABpGFc,E | Minute Memes,2018-05-23,Long Form,1M15S,75,282266,13448,1845
wGW_y4jgUbk,Memes of the Month - April 2018 | Minute Memes,2018-04-30,Long Form,2M32S,152,177352,10452,1333
3C4nvSwOYOc,Neutral Response | YouTube Geographic,2018-04-25,Long Form,9M58S,598,715066,32374,3704
uLTeMC81FV0,Jimmy Kimmel Represents Everything Wrong with American Entertainment,2018-04-07,Long Form,31M48S,1908,3587652,153967,26606
GXNOMBYgBE0,The Problem with the Teletubbies REBOOT Explained and Here's Why [RANT],2018-04-01,Long Form,19M10S,1150,185089,9846,2750
60yuDfPuzYw,Krusty Krab vs. Chum Bucket | Minute Memes,2018-03-28,Long Form,1M19S,79,148906,7654,774
IMISxZ_DukU,Peter Hurts His Knee | Minute Memes,2018-03-20,Long Form,1M19S,79,192501,8307,784
hrYuisjK21g,Savage Patrick | Minute Memes,2018-03-06,Long Form,1M19S,79,189901,9674,984
qP8idVro3ms,MeiAIDS Spreads an Epidemic | YouTube Geographic,2018-03-02,Long Form,12M44S,764,725913,29672,3165
KP_fYu-LVLk,Ugandan Knuckles | Minute Memes,2018-02-14,Long Form,1M19S,79,231958,11427,1433
tGg9fEnQrwk,Steamed Hams | Minute Memes,2018-02-07,Long Form,1M16S,76,245282,13029,1376
vzimbYbrnhc,Welcome | Minute Memes,2018-02-02,Long Form,1M16S,76,145839,9897,1292
gWJN74bDj30,YouTube Responds to Logan Paul just NINE DAYS Later (Audio Only Reupload),2018-01-16,Long Form,18M55S,1135,95974,3824,683
JrF_27OJtW8,YouTube Responds to Logan Paul just NINE DAYS Later (and now I've lost it completely),2018-01-13,Long Form,18M54S,1134,410809,25188,4192
9KPHvrJ_92M,SUBMIT TO THE CHURCH OF MONTIZON | THE ALMIGHTY YOUTUBE PROPHET | ALL HAIL MONTIZON ▼▼▼▲▲▲,2017-12-25,Long Form,5M57S,357,150314,10938,1460
3Mj8M_hKKJA,YouTube Censored My Video and They'll Censor Yours Too,2017-12-18,Long Form,10M47S,647,693781,42182,3781
cg2stVCrmZ4,YouTube Rewind Reality Check 2017 #TankTheRewind,2017-12-07,Long Form,21M34S,1294,650303,46541,5051
dcZY3yi8Xbw,Me at the zoo | YouTube Geographic,2017-11-26,Long Form,8M47S,527,1093519,35236,3699
Ke3DM7pzJJY,My Take on CowbellyTV / Graham The Christian,2017-11-15,Long Form,4M55S,295,281590,12991,1762
r8Y-P0v2Hh0,MEME Theory: How Donald Trump used Memes to Become President,2017-11-08,Long Form,35M5S,2105,3261238,133517,16141
4va7iRSva7s,WHY I LEFT BUZZFEED (Ft. Jake Paul & PICKLE RIIIIIIIICK!!!!!),2017-09-12,Long Form,8M30S,510,227060,12297,2094
TjBnYyV8yhc,Hurricane Irma Tribute,2017-09-10,Long Form,2M32S,152,270153,10466,1909
YflsCectl6I,YouTube has been on a Downward Spiral.,2017-08-16,Long Form,49M3S,2943,2094668,87036,16091
M4A51V15Pac,THE CRINGIEST CRINGE THAT EVER CRINGED (TRY NOT TO CRINGE CHALLENGE) {cringe compilation},2017-06-08,Long Form,7M12S,432,308192,14970,3782
2IKdN0og518,5 Underexposed YouTubers (That you should totally check out),2017-05-31,Long Form,4M58S,298,73271,4271,1400
_C8cOhB6ZeA,Downward Sellout Spiral: A New Low,2017-05-15,Long Form,2M29S,149,83171,5838,983
qFGqhEVr7lk,MEME Theory: How Behind The Meme is Ruining the Memescape as we Know It,2017-05-08,Long Form,32M26S,1946,2795858,107412,28421
dJTLdpunhR0,YouTube THEORY: Empty Subscribers,2016-11-21,Long Form,16M9S,969,698246,30662,5171
cV-ra7DH_dY,EmperorLemon's Downward Mental Spiral: The Musical,2016-10-13,Long Form,1M31S,91,122511,5017,695
6DN2TZ5tUho,Hurricane Matthew Tribute,2016-10-07,Long Form,1M14S,74,776028,25036,2575
bWZpCKLaw3U,YouTube Heroes: 𝕀'𝕄 ℂ𝕆𝕄ℙ𝕃𝔼𝕋𝔼𝕃𝕐 𝔽𝕌ℂ𝕂𝔼𝔻,2016-09-23,Long Form,2M24S,144,63774,3257,599
c7OAxjPPMzo,SCREW Senior Year of High School (Story Time),2016-09-20,Long Form,17M54S,1074,243394,11206,1825
NylEK3s6_0o,Top 10 Best Anime Series of All Time,2016-08-07,Long Form,5M48S,348,181416,8339,1361
fj1EvAMoTqI,"SCREW ""Checking my Privilege""",2016-06-28,Long Form,8M34S,514,647919,31246,3569
KwBANsHE0U0,MEME FORTRESS,2016-05-26,Long Form,5M26S,326,133620,5526,785
Fk-eefwJ8AQ,We need to talk.,2016-03-12,Long Form,10M39S,639,123923,4816,1389
2Jb3omudOzY,Youtube Poop: Bill O'reilly interviews Jim Mora,2010-05-13,Long Form,1M39S,99,113820,2675,336
